title	date	link
Learn How SolarWinds Log & Event Manager (LEM) helps you to keep your Network Secure	March 15, 2014	https://thehackernews.com/2014/03/learn-how-solarwinds-log-event-manager.html
AlienVault Unified Security Management: Real-Time Threat Detection Starting on Day 1	March 14, 2014	https://thehackernews.com/2014/03/alienvault-unified-security-management.html
Pony Botnet steals $220,000 from multiple Digital Wallets	February 25, 2014	https://thehackernews.com/2014/02/pony-botnet-steals-220000-from-multiple.html
ZeuS Trojan variant Targets Salesforce accounts and SaaS Applications	February 20, 2014	https://thehackernews.com/2014/02/Salesforce-malware-attack-zeus-trojan.html
Snowden used web crawler tool to access and download 1.7 million Secret NSA Files	February 10, 2014	https://thehackernews.com/2014/02/snowden-used-web-crawler-tool-to-access.html
MediaWiki Remote Code Execution vulnerability leaves Wikipedia open for Cyber attacks	January 30, 2014	https://thehackernews.com/2014/01/mediawiki-remote-code-execution.html
Israeli Defense computer hacked in Spear Phishing Attack	January 27, 2014	https://thehackernews.com/2014/01/israeli-defense-computer-hacked-in.html
100,000 Refrigerators and other home appliances hacked to perform cyber attack	January 19, 2014	https://thehackernews.com/2014/01/100000-refrigerators-and-other-home.html
Small satellite terminals (VSAT) are vulnerable to Cyber attack	January 10, 2014	https://thehackernews.com/2014/01/small-satellite-terminals-vsat-are.html
Rogue software update cause Malware attack on Japanese Nuclear Power Plant	January 10, 2014	https://thehackernews.com/2014/01/rogue-software-update-cause-malware_9.html
Staysure Hacked, Credit Card details of 93,000 Customers stolen	January 06, 2014	https://thehackernews.com/2014/01/Staysure-hacked-credit-card-data-breach.html
Hacker threatens to sell data of 3.7 Million Israeli Bank Customers, demands extortion money in Bitcoin	December 21, 2013	https://thehackernews.com/2013/12/hacker-Israeli-Bank-botnet-malware-extortion-bitcoin.html
'The Washington Post' compromised 3rd time in the last 3 years	December 21, 2013	https://thehackernews.com/2013/12/the-washington-post-compromised-3rd.html
BIOS Malware that can remotely destroy any computer, NSA claimed	December 17, 2013	https://thehackernews.com/2013/12/bios-malware-that-can-remotely-destroy_16.html
The Evolution of Cyber Threat; Interview with IntelCrawler's Researchers	December 16, 2013	https://thehackernews.com/2013/12/the-evolution-of-cyber-threat-interview.html
Chinese Hackers spied on European Diplomats during recent G20 meetings	December 13, 2013	https://thehackernews.com/2013/12/chinese-hackers-spied-on-european.html
Security Risks of FTP and Benefits of Managed File Transfer	December 10, 2013	https://thehackernews.com/2013/12/security-risks-of-ftp-and-benefits-of.html
Biggest American Bank 'JPMorgan Chase' hacked; 465,000 card users' data stolen	December 06, 2013	https://thehackernews.com/2013/12/JPMorgan-Chase-bank-card-hacked_5.html
DDoS Attacks originated from thousands of .EDU and .GOV WordPress Blogs	December 04, 2013	https://thehackernews.com/2013/12/ddos-attacks-originated-from-thousands.html
Malware that transfers stolen data using Inaudible Audio signals	December 03, 2013	https://thehackernews.com/2013/12/Malware-Inaudible-Audio-signals-badbios-virus.html
NSA infected more than 50,000 computer networks with Malware	November 23, 2013	https://thehackernews.com/2013/11/nsa-infected-more-than-50000-computer.html
FBI warns that Anonymous Hackers has been hacking US Government for almost a year	November 17, 2013	https://thehackernews.com/2013/11/fbi-warns-that-anonymous-hackers-has.html
China: 'We are ready for International cooperation to deal with cyber security Challenges'	November 06, 2013	https://thehackernews.com/2013/11/china-we-are-ready-for-international.html
Rise in website Defacement attacks by Hackers around the World	November 05, 2013	https://thehackernews.com/2013/11/rise-in-website-defacement-attacks-by.html
Finland's Ministry of Foreign Affairs networks hit by sophisticated Malware attack	November 01, 2013	https://thehackernews.com/2013/11/Finland-Ministry-Foreign-Affairs-malware-espionage-red-october.html
British Baptist Minister's son charged with hacking US Army and Nasa Computer Systems	October 30, 2013	https://thehackernews.com/2013/10/british-baptist-ministers-son-charged.html
Israeli Road Control System hacked, caused Traffic jam on Haifa Highway	October 28, 2013	https://thehackernews.com/2013/10/israeli-road-control-system-hacked.html
South Korea hit by Android Trojan, Malware in Gaming apps and DDoS attack	October 25, 2013	https://thehackernews.com/2013/10/south-korea-hit-by-android-trojan.html
New Phishing attack targets Italian Postal and Financial service again	October 21, 2013	https://thehackernews.com/2013/10/new-phishing-attack-targets-italian.html
13 Anonymous Members indicted and accused of participating in 'Operation Payback'	October 04, 2013	https://thehackernews.com/2013/10/13-anonymous-members-indicted-and.html
Adobe Gets Hacked; Hackers Steal 2.9 million Adobe Customers accounts	October 04, 2013	https://thehackernews.com/2013/10/adobe-gets-hacked-hackers-steal-29.html
World War C report - Motives behind State Sponsored Cyber Attacks	October 03, 2013	https://thehackernews.com/2013/10/world-war-c-report-motives-behind-state_3.html
Importance of Logs and Log Management for IT Security	October 02, 2013	https://thehackernews.com/2013/10/importance-of-logs-and-log-management.html
16-Year-Old Teenager arrested for World's biggest cyber attack ever	September 27, 2013	https://thehackernews.com/2013/09/16-year-old-teenager-arrested-for.html
Thousands of Wordpress blogs compromised to perform DDOS attack	September 25, 2013	https://thehackernews.com/2013/09/thousands-of-wordpress-blogs.html
Internet Explorer zero-day exploit used watering hole attacks to target Japanese users	September 24, 2013	https://thehackernews.com/2013/09/internet-explorer-zero-day-exploit-used.html
FBI used Anonymous and Lulzsec Hackers to attack foreign governments	August 28, 2013	https://thehackernews.com/2013/08/fbi-used-anonymous-and-lulzsec-hackers.html
Thousands of Israeli websites hacked by Pakistani hackers for Palestine supports	August 14, 2013	https://thehackernews.com/2013/08/thousands-of-israeli-websites-hacked-by.html
Chinese Hackers Caught by US water control system Honeypots	August 05, 2013	https://thehackernews.com/2013/08/Chinese-hackers-APT1-honeypot-water-control-system.html
Cyber attack hits Istanbul Airport passport control system	July 26, 2013	https://thehackernews.com/2013/07/Istanbul-airport-cyber-attack-virus.html
Beware of Fraudulent Sites, phishing for Twitter accounts	July 15, 2013	https://thehackernews.com/2013/07/hacking-twitter-account-phishing-attack.html
Internet Explorer vulnerability exposed by Google Researcher used in targeted attacks 	July 11, 2013	https://thehackernews.com/2013/07/Internet-Explorer-vulnerability-exploit-script.html
Chinese Hackers group 'Comment Crew' is still active and operating under cover	June 27, 2013	https://thehackernews.com/2013/06/Comment-Crew-Chinese-Hackers.html
LulzSec hacker Jeremy Hammond pleads guilty to Stratfor attack, could face 10 years in prison	May 29, 2013	https://thehackernews.com/2013/05/lulzsec-hacker-jeremy-hammond-pleads.html
First Large Cyber Espionage Activity against Pakistan Emanating From India	May 20, 2013	https://thehackernews.com/2013/05/first-large-cyber-espionage-activity.html
U.S. Department of Defense Officials are potential target of cyber espionage via social networking sites	May 16, 2013	https://thehackernews.com/2013/05/us-department-of-defense-officials-are.html
Lulzsec hackers to be sentenced for cyber attacks on the CIA and Pentagon	May 15, 2013	https://thehackernews.com/2013/05/lulzsec-hackers-to-be-sentenced-for.html
Researchers uncovered new malware used by Chinese cyber criminals	May 10, 2013	https://thehackernews.com/2013/05/researchers-uncovered-new-malware-used.html
Internet Explorer 8 zero-day attack spreads on 9 other sites	May 08, 2013	https://thehackernews.com/2013/05/internet-explorer-8-zero-day-attack.html
Anonymous Hackers Launch #OpUSA against US Banking and Government Agencies	May 08, 2013	https://thehackernews.com/2013/05/anonymous-hackers-launch-opusa-against.html
UK banks hit by Ramnit banking malware and social engineering attacks	May 01, 2013	https://thehackernews.com/2013/05/uk-banks-hit-by-ramnit-banking-malware.html
Suspected Hacker arrested for World's Biggest DDoS attack against Spamhaus	April 28, 2013	https://thehackernews.com/2013/04/suspected-hacker-arrested-for-worlds.html
50 million customers compromised in LivingSocial hack	April 28, 2013	https://thehackernews.com/2013/04/50-million-customers-compromised-in.html
Three LulzSec hackers pleads guilty To NHS, Sony Attacks	April 10, 2013	https://thehackernews.com/2013/04/three-lulzsec-hackers-pleads-guilty-to.html
#OpIsrael - 7 APRIL Anonymous calls to army for massive attack against Israel	April 06, 2013	https://thehackernews.com/2013/04/opisrael-7-april-anonymous-calls-to.html
Massive cyber attack on South Korean banks and TV broadcasters	March 20, 2013	https://thehackernews.com/2013/03/massive-cyber-attack-on-south-korean.html
Cyber 9/11, cyber doomsday...between fear and need for action	March 15, 2013	https://thehackernews.com/2013/03/cyber-911-cyber-doomsdaybetween-fear.html
Chinese hackers infiltrate Indian Defence Research Organisation 	March 13, 2013	https://thehackernews.com/2013/03/chinese-hackers-infiltrate-indian.html
Iran blocks most virtual private network (VPN) services	March 12, 2013	https://thehackernews.com/2013/03/iran-blocks-most-virtual-private.html
Reserve Bank of Australia Hacked by Chinese malware	March 11, 2013	https://thehackernews.com/2013/03/reserve-bank-of-australia-hacked-by.html
Pakistan Government servers messed up after security breach	March 11, 2013	https://thehackernews.com/2013/03/pakistan-government-servers-messed-up.html
Microsoft becomes latest victim of Cyber attack	February 23, 2013	https://thehackernews.com/2013/02/microsoft-becomes-latest-victim-of.html
Security firm Bit9 hacked, Stolen Digital Certs Used To Sign Malware	February 09, 2013	https://thehackernews.com/2013/02/security-firm-bit9-hacked-stolen.html
Hackers breach Twitter and 250,000 accounts compromised	February 02, 2013	https://thehackernews.com/2013/02/hackers-breach-twitter-and-250000.html
I hack, reflection on the role of hacker	January 25, 2013	https://thehackernews.com/2013/01/i-hack-reflection-on-role-of-hacker.html
Malware Infects US Power Plants through USB Drives	January 16, 2013	https://thehackernews.com/2013/01/malware-infects-us-powers-through-usb.html
Israel preparing Cyber Iron Dome Shield	January 02, 2013	https://thehackernews.com/2013/01/israel-preparing-cyber-iron-dome-shield.html
Stuxnet is Back ! Iran reported another cyber attack	December 26, 2012	https://thehackernews.com/2012/12/stuxnet-is-back-iran-reported-another_26.html
Al-Qaida sites knocked offline before release of 'Salil al-Sawarim 3' movie	December 20, 2012	https://thehackernews.com/2012/12/al-qaida-sites-knocked-offline-before.html
Izz ad-Din al-Qassam Cyber Fighters threaten American Banks again	December 12, 2012	https://thehackernews.com/2012/12/izz-ad-din-al-qassam-cyber-fighters.html
#opIsrael - Hackers hit Israel with mass Cyber Attack over Gaza	November 19, 2012	https://thehackernews.com/2012/11/opisrael-hackers-hit-israel-with-mass.html
Stuxnet virus also infected Chevron's IT network	November 09, 2012	https://thehackernews.com/2012/11/stuxnet-virus-also-infected-chevrons-it.html
Virus threat hit Israeli Foreign Ministry computers	October 27, 2012	https://thehackernews.com/2012/10/virus-threat-hit-israeli-foreign.html
How to Minimize Web Application Security Risk !	October 20, 2012	https://thehackernews.com/2012/10/how-to-minimize-web-application.html
miniFlame - A New cyber espionage malware discovered	October 15, 2012	https://thehackernews.com/2012/10/miniflame-new-cyber-espionage-malware.html
Another Cyber attack Hit Regions Bank and SunTrust 	October 12, 2012	https://thehackernews.com/2012/10/another-cyber-attack-hit-regions-bank.html
Anonymous threatened Estonian government with a possible cyber attack	October 10, 2012	https://thehackernews.com/2012/10/anonymous-threatened-estonian.html
Swedish authorities raid on PRQ prompts new cyber attack from Anonymous	October 03, 2012	https://thehackernews.com/2012/10/swedish-authorities-raid-on-prq-prompts.html
Google Warning about New State Sponsored Attacks	October 03, 2012	https://thehackernews.com/2012/10/google-warning-about-new-state.html
Chinese hackers attack on White House computers	October 01, 2012	https://thehackernews.com/2012/10/chinese-hackers-attack-on-white-house.html
Cyber Attacks on Six Major American Banks	October 01, 2012	https://thehackernews.com/2012/10/cyber-attacks-on-six-major-american.html
9 million PCs infected with ZeroAccess botnet 	September 19, 2012	https://thehackernews.com/2012/09/9-million-pcs-infected-with-zeroaccess.html
Bharatiya Janata Party website defaced by Anonymous Hackers	September 19, 2012	https://thehackernews.com/2012/09/bharatiya-janata-party-website-defaced.html
Bank of America Website under Cyber Attack from Islamic Hackers	September 19, 2012	https://thehackernews.com/2012/09/bank-of-america-website-under-cyber.html
APT29 Exploited a Windows Feature to Compromise European Diplomatic Entity Network	November 09, 2022	https://thehackernews.com/2022/11/apt29-exploited-windows-feature-to.html
Several Cyber Attacks Observed Leveraging IPFS Decentralized Network	November 09, 2022	https://thehackernews.com/2022/11/several-cyber-attacks-observed.html
Chinese Hackers Using New Stealthy Infection Chain to Deploy LODEINFO Malware	November 01, 2022	https://thehackernews.com/2022/11/chinese-hackers-using-new-stealthy.html
Fodcha DDoS Botnet Resurfaces with New Capabilities	October 31, 2022	https://thehackernews.com/2022/10/fodcha-ddos-botnet-resurfaces-with-new.html
U.S. Charges Ukrainian Hacker Over Role in Raccoon Stealer Malware Service	October 26, 2022	https://thehackernews.com/2022/10/us-charges-ukrainian-hacker-over-role.html
Indian Energy Company Tata Power's IT Infrastructure Hit By Cyber Attack	October 15, 2022	https://thehackernews.com/2022/10/indian-energy-company-tata-powers-it.html
Ukraine Says Russia Planning Massive Cyberattacks on its Critical Infrastructures	September 27, 2022	https://thehackernews.com/2022/09/ukraine-says-russia-planning-massive.html
North Korea's Lazarus Hackers Targeting macOS Users Interested in Crypto Jobs	September 27, 2022	https://thehackernews.com/2022/09/north-koreas-lazarus-hackers-targeting.html
Researchers Identify 3 Hacktivist Groups Supporting Russian Interests	September 26, 2022	https://thehackernews.com/2022/09/researchers-identify-3-hacktivist.html
Hackers Exploited Zero-Day RCE Vulnerability in Sophos Firewall — Patch Released	September 24, 2022	https://thehackernews.com/2022/09/hackers-actively-exploiting-new-sophos.html
Over 280,000 WordPress Sites Attacked Using WPGateway Plugin Zero-Day Vulnerability	September 14, 2022	https://thehackernews.com/2022/09/over-280000-wordpress-sites-attacked.html
China Accuses NSA's TAO Unit of Hacking its Military Research University	September 12, 2022	https://thehackernews.com/2022/09/china-accuses-nsas-tao-unit-of-hacking.html
Hacktivist Group GhostSec Compromises 55 Berghof PLCs Across Israel	September 12, 2022	https://thehackernews.com/2022/09/palestinian-hacktivist-group-ghostsec.html
Some Members of Conti Group Targeting Ukraine in Financially Motivated Attacks	September 07, 2022	https://thehackernews.com/2022/09/some-members-of-conti-group-targeting.html
New Stealthy Shikitega Malware Targeting Linux Systems and IoT Devices	September 07, 2022	https://thehackernews.com/2022/09/new-stealthy-shikitega-malware.html
Infra Used in Cisco Hack Also Targeted Workforce Management Solution	September 01, 2022	https://thehackernews.com/2022/09/infra-used-in-cisco-hack-also-targeted.html
Apple Releases iOS Update for Older iPhones to Fix Actively Exploited Vulnerability	September 01, 2022	https://thehackernews.com/2022/09/apple-releases-ios-update-for-older.html
Researchers Uncover Kimusky Infra Targeting South Korean Politicians and Diplomats	August 25, 2022	https://thehackernews.com/2022/08/researchers-uncover-kimusky-infra.html
The Rise of Data Exfiltration and Why It Is a Greater Risk Than Ransomware	August 23, 2022	https://thehackernews.com/2022/08/the-rise-of-data-exfiltration-and-why.html
Meet Borat RAT, a New Unique Triple Threat	August 22, 2022	https://thehackernews.com/2022/08/meet-borat-rat-new-unique-triple-threat.html
Chinese Hackers Backdoored MiMi Chat App to Target Windows, Linux, macOS Users	August 13, 2022	https://thehackernews.com/2022/08/chinese-hackers-backdoored-mimi-chat.html
Researchers Warn of Ongoing Mass Exploitation of Zimbra RCE Vulnerability	August 12, 2022	https://thehackernews.com/2022/08/researchers-warn-of-ongoing-mass.html
Conti Cybercrime Cartel Using 'BazarCall' Phishing Attacks as Initial Attack Vector	August 11, 2022	https://thehackernews.com/2022/08/conti-cybercrime-cartel-using-bazarcall.html
Cisco Confirms It's Been Hacked by Yanluowang Ransomware Gang	August 11, 2022	https://thehackernews.com/2022/08/cisco-confirms-its-been-hacked-by.html
The Business of Hackers-for-Hire Threat Actors	August 10, 2022	https://thehackernews.com/2022/08/the-business-of-hackers-for-hire-threat.html
Hackers Behind Twilio Breach Also Targeted Cloudflare Employees	August 10, 2022	https://thehackernews.com/2022/08/hackers-behind-twilio-breach-also_10.html
Meta Cracks Down on Cyber Espionage Operations in South Asia Abusing Facebook	August 08, 2022	https://thehackernews.com/2022/08/meta-cracks-down-on-cyber-espionage.html
Emergency Alert System Flaws Could Let Attackers Transmit Fake Messages	August 05, 2022	https://thehackernews.com/2022/08/emergency-alert-system-flaws-could-let.html
A Growing Number of Malware Attacks Leveraging Dark Utilities 'C2-as-a-Service'	August 05, 2022	https://thehackernews.com/2022/08/a-growing-number-of-malware-attacks.html
Over a Dozen Android Apps on Google Play Store Caught Dropping Banking Malware	July 29, 2022	https://thehackernews.com/2022/07/over-dozen-android-apps-on-google-play.html
Ukrainian Radio Stations Hacked to Broadcast Fake News About Zelenskyy's Health	July 22, 2022	https://thehackernews.com/2022/07/ukrainian-radio-stations-hacked-to.html
New Linux Malware Framework Lets Attackers Install Rootkit on Targeted Systems	July 21, 2022	https://thehackernews.com/2022/07/new-linux-malware-framework-let.html
FBI Seizes $500,000 Ransomware Payments and Crypto from North Korean Hackers	July 21, 2022	https://thehackernews.com/2022/07/fbi-seizes-500000-ransomware-payments.html
State-Backed Hackers Targeting Journalists in Widespread Espionage Campaigns	July 14, 2022	https://thehackernews.com/2022/07/state-backed-hackers-targeting.html
North Korean Maui Ransomware Actively Targeting U.S. Healthcare Organizations	July 07, 2022	https://thehackernews.com/2022/07/north-korean-maui-ransomware-actively.html
As New Clues Emerges, Experts Wonder: Is REvil Back?	July 05, 2022	https://thehackernews.com/2022/07/as-new-clues-emerges-experts-wonder-is.html
APT Hackers Targeting Industrial Control Systems with ShadowPad Backdoor	June 28, 2022	https://thehackernews.com/2022/06/apt-hackers-targeting-industrial.html
Critical PHP Vulnerability Exposes QNAP NAS Devices to Remote Attacks	June 23, 2022	https://thehackernews.com/2022/06/critical-php-vulnerability-exposes-qnap.html
Europol Busts Phishing Gang Responsible for Millions in Losses	June 22, 2022	https://thehackernews.com/2022/06/europol-busts-phishing-gang-responsible.html
Atlassian Confluence Flaw Being Used to Deploy Ransomware and Crypto Miners	June 18, 2022	https://thehackernews.com/2022/06/atlassian-confluence-flaw-being-used-to.html
Chinese Hackers Exploited Sophos Firewall Zero-Day Flaw to Target South Asian Entity	June 17, 2022	https://thehackernews.com/2022/06/chinese-hackers-exploited-sophos.html
Panchan: A New Golang-based Peer-To-Peer Botnet Targeting Linux Servers	June 15, 2022	https://thehackernews.com/2022/06/panchan-new-golang-based-peer-to-peer.html
Cloudflare Saw Record-Breaking DDoS Attack Peaking at 26 Million Request Per Second	June 15, 2022	https://thehackernews.com/2022/06/cloudflare-saw-record-breaking-ddos.html
Unpatched Travis CI API Bug Exposes Thousands of Secret User Access Tokens	June 14, 2022	https://thehackernews.com/2022/06/unpatched-travis-ci-api-bug-exposes.html
HelloXD Ransomware Installing Backdoor on Targeted Windows and Linux Systems	June 13, 2022	https://thehackernews.com/2022/06/hello-xd-ransomware-installing-backdoor.html
Microsoft Blocks Iran-linked Lebanese Hackers Targeting Israeli Companies	June 03, 2022	https://thehackernews.com/2022/06/microsoft-blocks-iran-linked-lebanese.html
U.S. Proposes $1 Million Fine on Colonial Pipeline for Safety Violations After Cyberattack	May 10, 2022	https://thehackernews.com/2022/05/us-proposes-1-million-fine-on-colonial.html
Ukrainian CERT Warns Citizens of a New Wave of Attacks Distributing Jester Malware	May 09, 2022	https://thehackernews.com/2022/05/ukrainian-cert-warns-citizens-of-new.html
"Chinese ""Override Panda"" Hackers Resurface With New Espionage Attacks"	May 02, 2022	https://thehackernews.com/2022/05/chinese-override-panda-hackers.html
Russian Hackers Targeting Diplomatic Entities in Europe, Americas, and Asia	May 02, 2022	https://thehackernews.com/2022/05/russian-hackers-targeting-diplomatic.html
Microsoft Documents Over 200 Cyberattacks by Russia Against Ukraine	April 29, 2022	https://thehackernews.com/2022/04/microsoft-documents-over-200.html
Experts Detail 3 Hacking Teams Working Under the Umbrella of TA410 Group	April 28, 2022	https://thehackernews.com/2022/04/experts-detail-3-hacking-teams-working.html
Cloudflare Thwarts Record DDoS Attack Peaking at 15 Million Requests Per Second	April 28, 2022	https://thehackernews.com/2022/04/cloudflare-thwarts-record-ddos-attack.html
Gold Ulrick Hackers Still in Action Despite Massive Conti Ransomware Leak	April 26, 2022	https://thehackernews.com/2022/04/gold-ulrick-hackers-still-in-action.html
FBI Warns of BlackCat Ransomware That Breached Over 60 Organisations Worldwide	April 25, 2022	https://thehackernews.com/2022/04/fbi-warns-of-blackcat-ransomware-that.html
New Incident Report Reveals How Hive Ransomware Targets Organizations	April 21, 2022	https://thehackernews.com/2022/04/new-incident-report-reveals-how-hive.html
Five Eyes Nations Warn of Russian Cyber Attacks Against Critical Infrastructure	April 21, 2022	https://thehackernews.com/2022/04/five-eyes-nations-warn-of-russian-cyber.html
FBI, U.S. Treasury and CISA Warn of North Korean Hackers Targeting Blockchain Companies	April 19, 2022	https://thehackernews.com/2022/04/fbi-us-treasury-and-cisa-warns-of-north.html
New Hacking Campaign Targeting Ukrainian Government with IcedID Malware	April 18, 2022	https://thehackernews.com/2022/04/new-hacking-campaign-targeting.html
Lazarus Group Behind $540 Million Axie Infinity Crypto Hack and Attacks on Chemical Sector	April 16, 2022	https://thehackernews.com/2022/04/lazarus-hackers-behind-540-million-axie.html
U.S. Warns of APT Hackers Targeting ICS/SCADA Systems with Specialized Malware	April 14, 2022	https://thehackernews.com/2022/04/us-warns-of-apt-hackers-targeting.html
Hamas-linked Hackers Targeting High-Ranking Israelis Using 'Catfish' Lures	April 07, 2022	https://thehackernews.com/2022/04/hamas-linked-hackers-targeting-high.html
Multiple Hacker Groups Capitalizing on Ukraine Conflict for Distributing Malware	April 04, 2022	https://thehackernews.com/2022/04/multiple-hacker-groups-capitalizing-on.html
Russian Wiper Malware Likely Behind Recent Cyberattack on Viasat KA-SAT Modems	April 01, 2022	https://thehackernews.com/2022/04/russian-wiper-malware-responsible-for.html
Hackers Increasingly Using 'Browser-in-the-Browser' Technique in Ukraine Related Attacks	March 31, 2022	https://thehackernews.com/2022/03/hackers-increasingly-using-browser-in.html
New Report on Okta Hack Reveals the Entire Episode LAPSUS$ Attack	March 29, 2022	https://thehackernews.com/2022/03/new-report-on-okta-hack-reveals-entire.html
U.S. Charges 4 Russian Govt. Employees Over Hacking Critical Infrastructure Worldwide	March 25, 2022	https://thehackernews.com/2022/03/us-charges-4-russian-govt-employees.html
U.S. Government Warns Companies of Potential Russian Cyber Attacks	March 22, 2022	https://thehackernews.com/2022/03/us-government-warns-companies-of.html
Google Uncovers 'Initial Access Broker' Working with Conti Ransomware Gang	March 18, 2022	https://thehackernews.com/2022/03/google-uncovers-initial-access-broker.html
CaddyWiper: Yet Another Data Wiping Malware Targeting Ukrainian Networks	March 15, 2022	https://thehackernews.com/2022/03/caddywiper-yet-another-data-wiping.html
Emotet Botnet's Latest Resurgence Spreads to Over 100,000 Computers	March 10, 2022	https://thehackernews.com/2022/03/emotet-botnets-latest-resurgence.html
APT29 Exploited a Windows Feature to Compromise European Diplomatic Entity Network	November 09, 2022	https://thehackernews.com/2022/11/apt29-exploited-windows-feature-to.html
Several Cyber Attacks Observed Leveraging IPFS Decentralized Network	November 09, 2022	https://thehackernews.com/2022/11/several-cyber-attacks-observed.html
Chinese Hackers Using New Stealthy Infection Chain to Deploy LODEINFO Malware	November 01, 2022	https://thehackernews.com/2022/11/chinese-hackers-using-new-stealthy.html
Fodcha DDoS Botnet Resurfaces with New Capabilities	October 31, 2022	https://thehackernews.com/2022/10/fodcha-ddos-botnet-resurfaces-with-new.html
U.S. Charges Ukrainian Hacker Over Role in Raccoon Stealer Malware Service	October 26, 2022	https://thehackernews.com/2022/10/us-charges-ukrainian-hacker-over-role.html
Indian Energy Company Tata Power's IT Infrastructure Hit By Cyber Attack	October 15, 2022	https://thehackernews.com/2022/10/indian-energy-company-tata-powers-it.html
Ukraine Says Russia Planning Massive Cyberattacks on its Critical Infrastructures	September 27, 2022	https://thehackernews.com/2022/09/ukraine-says-russia-planning-massive.html
North Korea's Lazarus Hackers Targeting macOS Users Interested in Crypto Jobs	September 27, 2022	https://thehackernews.com/2022/09/north-koreas-lazarus-hackers-targeting.html
Researchers Identify 3 Hacktivist Groups Supporting Russian Interests	September 26, 2022	https://thehackernews.com/2022/09/researchers-identify-3-hacktivist.html
Hackers Exploited Zero-Day RCE Vulnerability in Sophos Firewall — Patch Released	September 24, 2022	https://thehackernews.com/2022/09/hackers-actively-exploiting-new-sophos.html
Over 280,000 WordPress Sites Attacked Using WPGateway Plugin Zero-Day Vulnerability	September 14, 2022	https://thehackernews.com/2022/09/over-280000-wordpress-sites-attacked.html
China Accuses NSA's TAO Unit of Hacking its Military Research University	September 12, 2022	https://thehackernews.com/2022/09/china-accuses-nsas-tao-unit-of-hacking.html
Hacktivist Group GhostSec Compromises 55 Berghof PLCs Across Israel	September 12, 2022	https://thehackernews.com/2022/09/palestinian-hacktivist-group-ghostsec.html
Some Members of Conti Group Targeting Ukraine in Financially Motivated Attacks	September 07, 2022	https://thehackernews.com/2022/09/some-members-of-conti-group-targeting.html
New Stealthy Shikitega Malware Targeting Linux Systems and IoT Devices	September 07, 2022	https://thehackernews.com/2022/09/new-stealthy-shikitega-malware.html
Infra Used in Cisco Hack Also Targeted Workforce Management Solution	September 01, 2022	https://thehackernews.com/2022/09/infra-used-in-cisco-hack-also-targeted.html
Apple Releases iOS Update for Older iPhones to Fix Actively Exploited Vulnerability	September 01, 2022	https://thehackernews.com/2022/09/apple-releases-ios-update-for-older.html
Researchers Uncover Kimusky Infra Targeting South Korean Politicians and Diplomats	August 25, 2022	https://thehackernews.com/2022/08/researchers-uncover-kimusky-infra.html
The Rise of Data Exfiltration and Why It Is a Greater Risk Than Ransomware	August 23, 2022	https://thehackernews.com/2022/08/the-rise-of-data-exfiltration-and-why.html
Meet Borat RAT, a New Unique Triple Threat	August 22, 2022	https://thehackernews.com/2022/08/meet-borat-rat-new-unique-triple-threat.html
Chinese Hackers Backdoored MiMi Chat App to Target Windows, Linux, macOS Users	August 13, 2022	https://thehackernews.com/2022/08/chinese-hackers-backdoored-mimi-chat.html
Researchers Warn of Ongoing Mass Exploitation of Zimbra RCE Vulnerability	August 12, 2022	https://thehackernews.com/2022/08/researchers-warn-of-ongoing-mass.html
Conti Cybercrime Cartel Using 'BazarCall' Phishing Attacks as Initial Attack Vector	August 11, 2022	https://thehackernews.com/2022/08/conti-cybercrime-cartel-using-bazarcall.html
Cisco Confirms It's Been Hacked by Yanluowang Ransomware Gang	August 11, 2022	https://thehackernews.com/2022/08/cisco-confirms-its-been-hacked-by.html
The Business of Hackers-for-Hire Threat Actors	August 10, 2022	https://thehackernews.com/2022/08/the-business-of-hackers-for-hire-threat.html
Hackers Behind Twilio Breach Also Targeted Cloudflare Employees	August 10, 2022	https://thehackernews.com/2022/08/hackers-behind-twilio-breach-also_10.html
Meta Cracks Down on Cyber Espionage Operations in South Asia Abusing Facebook	August 08, 2022	https://thehackernews.com/2022/08/meta-cracks-down-on-cyber-espionage.html
Emergency Alert System Flaws Could Let Attackers Transmit Fake Messages	August 05, 2022	https://thehackernews.com/2022/08/emergency-alert-system-flaws-could-let.html
A Growing Number of Malware Attacks Leveraging Dark Utilities 'C2-as-a-Service'	August 05, 2022	https://thehackernews.com/2022/08/a-growing-number-of-malware-attacks.html
Over a Dozen Android Apps on Google Play Store Caught Dropping Banking Malware	July 29, 2022	https://thehackernews.com/2022/07/over-dozen-android-apps-on-google-play.html
Ukrainian Radio Stations Hacked to Broadcast Fake News About Zelenskyy's Health	July 22, 2022	https://thehackernews.com/2022/07/ukrainian-radio-stations-hacked-to.html
New Linux Malware Framework Lets Attackers Install Rootkit on Targeted Systems	July 21, 2022	https://thehackernews.com/2022/07/new-linux-malware-framework-let.html
FBI Seizes $500,000 Ransomware Payments and Crypto from North Korean Hackers	July 21, 2022	https://thehackernews.com/2022/07/fbi-seizes-500000-ransomware-payments.html
State-Backed Hackers Targeting Journalists in Widespread Espionage Campaigns	July 14, 2022	https://thehackernews.com/2022/07/state-backed-hackers-targeting.html
North Korean Maui Ransomware Actively Targeting U.S. Healthcare Organizations	July 07, 2022	https://thehackernews.com/2022/07/north-korean-maui-ransomware-actively.html
